OMoD,Companies,Cantons,Zip_codes,Cities,Streets,Group,latitude,longitude
446100297,Thommen AG Amriswil & Staad,TG,8580,Amriswil,Arbonerstrasse 100,Regroupement,47.5377023,9.329224
446100290,Schuhmanufaktur Schneider AG,TG,8580,Amriswil,St. Gallerstr. 24,Remettantes,47.5406602,9.297328
446100263,Methabau Plan AG,TG,8580,Amriswil,Fehlwiesstr. 28,Remettantes,47.5493272,9.3128111
446100076,"LANDI Aachtal, Genossenschaft",TG,8587,Oberaach,Mostereistr. 3,Remettantes,47.5540422,9.2686025
446100036,Garage Stahel AG,TG,8587,Oberaach,Kreuzlingerstrasse 139,Remettantes,47.5584472,9.2664751
443600110,EFTEC AG,TG,8590,Romanshorn,Hofstr. 31,Remettantes,47.5569906,9.3614384
443600084,Max Zeller Söhne AG,TG,8590,Romanshorn,Seeblickstr. 4,Remettantes,47.5705638,9.3766918
443600027,Sika Automotive AG,TG,8590,Romanshorn,Kreuzlingerstr. 35,Remettantes,47.5700438,9.3658749
443600001,Hydrel AG,TG,8590,Romanshorn,Hofstrasse 40,Remettantes,47.5573278,9.3584611
443100042,Alpinamed AG,TG,9306,Freidorf,Alte Landstr. 11,Remettantes,47.4869011,9.3982239
443100008,A. Vogel AG,TG,9325,Roggwil TG,Grünaustrasse 4,Remettantes,47.5026229,9.4048788
443100001,Kurt Eberle AG,TG,9325,Roggwil,Kupferwiesenstrasse 1,Remettantes,47.4990746,9.41889
442100080,Reto Peterhans AG,TG,9326,Horn,Seestrasse 108,Remettantes,47.4985598,9.4518742
441600005,Stutz AG Hatswil,TG,8580,Hatswil,"Postfach, Romanshornerstr. 261",Remettantes,47.5561095,9.3286761
441100065,bresga Fenster AG,TG,9322,Egnach,Luxburgstrasse 8,Remettantes,47.5440015,9.3812554
440100285,Frohsinn Betriebs AG,TG,9320,Arbon,Romanshornerstrasse 15,Remettantes,47.5171485,9.4299722
440100242,Bike Action,TG,9320,Arbon,St. Gallerstr. 51,Remettantes,47.5102071,9.4251874
440100194,Uniplastic-PU Ltd.,TG,9320,Arbon,Bildstockstr. 5,Remettantes,47.5153884,9.4235903
440100025,Härterei Arbon AG AKA,TG,9320,Arbon,Landquartstrasse 92,Remettantes,47.4993925,9.4223144
431200028,Schweri Hans  Landmaschinen AG,AG,5426,Lengnau AG,Vogelsangstr. 23,Remettantes,47.522836,8.330219
430900014,Velos-Motos,AG,5313,Klingnau,Klingnau,Remettantes,47.5898545,8.2597033
430700013,Chiresa AG,AG,5324,Full-Reuenthal,Industriestrasse,Regroupement,47.6091791,8.1955534
428900341,SharePrint AG,AG,4800,Zofingen,Henzmannstrasse 20,Remettantes,47.2874126,7.9366342
428900197,Weishaupt Cycles ,AG,4800,Zofingen,Brittnauerstrasse 16,Remettantes,47.2786384,7.946841
428900041,CP Pumpen AG,AG,4800,Zofingen,Im Brühl,Remettantes,47.291143,7.9330026
428900001,Siegfried AG,AG,4800,Zofingen,Untere Brühlstrasse 4,Remettantes,47.289259,7.9405203
428500036,Cotra Autotransport AG,AG,4802,Strengelbach,Sägetstrasse 118,Remettantes,47.2917515,7.9244694
428500018,Erismann & Schmid,AG,4802,Strengelbach,Wiesenweg 6,Remettantes,47.2843093,7.9338185
428300019,Hirter & Tschanz AG,AG,5745,Safenwil,Hammenlochstrasse 5,Remettantes,47.3171795,7.9834554
428200101,Kühlteg AG,AG,4852,Rothrist,Rothrist,Remettantes,47.3004315,7.8873473
428200009,Giezendanner Transport AG,AG,4852,Rothrist,Juraweg 26,Regroupement,47.3087831,7.8773912
428200003,Chemische Fabrik Schärer & Schläpfer AG,AG,4852,Rothrist,Juraweg 45,Remettantes,47.3064102,7.8726643
428200002,Benteler Rothrist AG,AG,4852,Rothrist,Neue Industriestrasse 14,Remettantes,47.3073596,7.8718926
428000214,Simec AG,AG,4665,Oftringen,Gärtnereiweg 4B,Remettantes,47.3051811,7.9295672
428000186,"Omya (Schweiz) AG, Zentrallager",AG,4665,Oftringen,Industriestrasse 33,Remettantes,47.3055864,7.9216681
428000085,Tierklinik Mittelland AG,AG,4665,Oftringen,Kieferstr. 2,Remettantes,47.2959517,7.9371463
428000013,erzo KVA,AG,4665,Oftringen,Wiggertalstrasse 40,Incinération,47.3164746,7.9397976
427700001,Celanese Production Switzerland AG,AG,5054,Moosleerau,Neumattstrasse 196,Remettantes,47.2692409,8.0563617
426100002,Forbo Siegling Schweiz AG,AG,4323,Wallbach,Kapellenstrasse 2,Remettantes,47.555385,7.8991138
426000052,Lonza AG,AG,4332,Stein,Schaffhauserstrasse 101,Incinération,47.551586,7.9568139
425800252,etkon (Schweiz) AG,AG,4310,Rheinfelden,Theodorshofweg 22,Remettantes,47.5624847,7.8054716
425800235,Novisol AG,AG,4310,Rheinfelden,Weidenweg 15,Remettantes,47.5493822,7.7743041
425800225,Tillotts Pharma AG,AG,4310,Rheinfelden,Baslerstrasse 15,Remettantes,47.5513376,7.7852593
425800004,Oeko-Service Schweiz AG,AG,4310,Rheinfelden,Riburgerstrasse 686,Regroupement,47.564614,7.8282749
425200007,F. Hoffmann-La Roche AG,AG,4303,Kaiseraugst,Postfach 63,Remettantes,47.5380277,7.7289624
425200001,Thommen AG,AG,4303,Kaiseraugst,Bahnhofstrasse 44,Remettantes,47.5382964,7.7253343
423600173,Profot AG,AG,5630,Muri,Pilatusstrasse 39,Remettantes,47.2591438,8.3534214
423600074,Imbach Chemie AG,AG,5630,Muri,Pilatusstrasse 31,Remettantes,47.2605538,8.3524392
423400064,Bucher Agrotechnik AG,AG,5634,Merenschwand,Industrie Nord 31,Remettantes,47.2611319,8.3858867
422800014,Alporit AG,AG,5623,Boswil,Industriestrasse 559,Remettantes,47.3062317,8.3145403
422800001,ITS Kanal Services AG,AG,5623,Boswil,Wohlerstrasse 2,Remettantes,47.3047566,8.3113559
420900104,Fischer GmbH Zweiradsport,AG,5703,Seon,Unterdorfstrasse 40,Remettantes,47.3478514,8.1619019
420400009,Garage Guetg,AG,5702,Niederlenz,Stationsweg 6,Remettantes,47.4032726,8.1746747
420100190,Hydro-tec Schweiz GmbH,AG,5705,Hallwil,Riedackerweg 411,Remettantes,47.319909,8.187461
420100082,Hightec MC AG,AG,5600,Lenzburg,Fabrikstrasse 9,Remettantes,47.395401,8.1614404
420100006,Hitachi ABB Power Grids Switzerland,AG,5600,Lenzburg,Fabrikstrasse 3,Remettantes,47.3955611,8.1664782
420000051,CARBOGEN AMCIS AG,AG,5502,Hunzenschwil,Neulandweg 5,Remettantes,47.3865511,8.1115254
419700033,Lonstroff AG,AG,5705,Hallwil,Riedstrasse 368,Remettantes,47.319079,8.1858206
419500042,Robert Ott AG,AG,5704,Egliswil,Neumattweg,Remettantes,47.3796646,8.1397058
418400009,Jehle AG,AG,5275,Etzgen,Büntenstrasse 180,Remettantes,47.4422221,8.3713166
417700014,SwissCo Service AG,AG,4334,Sisseln AG,Bahnhofstr. 14,Remettantes,47.5513734,7.9894553
417600002,Knecht Baustoffe GmbH,AG,5326,Schwaderloch,Hauptstrasse 123,Remettantes,47.5876223,8.15016
416900026,BASF Schweiz AG,AG,5082,Kaisten,Hardmattstrasse 434,Remettantes,47.3644729,7.9478225
416300051,Forschungsinstitut für biologischen Landbau FiBL,AG,5070,Frick,Ackerstrasse 101,Remettantes,47.515972,8.0259995
414600018,Gotthold Schaffner AG,AG,5726,Unterkulm,Knubelstrasse 9,Remettantes,47.3105913,8.1172799
414400127,SwissClassicBikes AG,AG,5040,Schöftland,Grenzweg 10,Remettantes,47.3144976,8.0553252
414000028,Tissa ImCutAG,AG,5727,Oberkulm,Webereistrasse 9,Remettantes,47.3021161,8.1136636
413900011,Haworth Büromöbel GmbH,AG,5737,Menziken,Badstrasse 5,Remettantes,47.244262,8.1892859
413600020,Boxenstopp Werkstatt Morgenthaler,AG,5043,Holziken,Hardstrasse 13,Remettantes,47.3214306,8.0440862
413500022,Emaform AG,AG,5728,Gontenschwil,Zetzwilerstrasse 760,Remettantes,47.282352,8.1456164
413400001,Sager AG,AG,5724,Dürrenäsch,Dornhügelstrasse 10,Remettantes,47.3277235,8.1649908
412500054,Implenia Schweiz AG,AG,5107,Schinznach-Dorf,Bözenegg,Remettantes,47.4573587,8.1317343
412300030,Fachhochschule Nordwestschweiz,AG,5210,Windisch,Klosterzelgstrasse 2,Remettantes,47.4789221,8.213046
412300019,Roberit AG,AG,5210,Windisch,Hauserstrasse 53,Remettantes,47.470564,8.2106999
412000016,Werder Samuel AG,AG,5106,Veltheim AG,Werdstrasse 2,Remettantes,47.4363735,8.1569999
410400006,Antalis AG,AG,5242,Lupfig,Industriestrasse 20,Remettantes,47.4480479,8.2131764
410400002,Arnold Magnetic Technologies AG,AG,5242,Lupfig,Huebelacherstrasse 15,Remettantes,47.4475594,8.2084195
409500298,Markus Vock,AG,5116,Schinznach Bad,Aarauerstrasse 57,Remettantes,47.442465,8.168731
409500288,Suter Inox AG,AG,5116,Schinznach Bad,Schachenstrasse 20,Remettantes,47.4472596,8.1670782
409500001,Brugg Kabel AG,AG,5200,Brugg AG,Industriestrasse 19,Remettantes,47.4802771,8.2101076
409200043,General Electric (Switzerland) GmbH,AG,5242,Birr,Zentralstrasse 40,Remettantes,47.4370428,8.2126476
408300060,Hoppler AG,AG,5621,Zufikon,Allmendstrasse 1,Remettantes,47.3410206,8.3548443
408200180,Tyco Electronics AG,AG,5610,Wohlen,Industriestrasse 14,Remettantes,47.3507696,8.261409
408000159,ISOPOR Schweiz AG,AG,5612,Villmergen,Allmendstrasse 5,Remettantes,47.3551933,8.2490032
407500087,Pascal carriot,AG,8964,Rudolfstetten-Friedlisberg,Grossmattstrasse 21,Remettantes,47.375408,8.3869921
407500043,Brem J. Mech. Werkstatt,AG,8964,Rudolfstetten-Friedlisberg,Friedlisbergstrasse 234,Remettantes,47.3629065,8.387971
407100018,Similasan AG,AG,8916,Jonen,Chriesiweg 6,Remettantes,47.3022033,8.3937362
406500058,DOTTIKON EXCLUSIVE SYNTHESIS AG,AG,5605,Dottikon,Hembrunnstrasse 17,Remettantes,47.3731602,8.2418506
406500020,Dottikon Exclusive Synthesis AG,AG,5605,Dottikon,Hembrunnstrasse 17,Incinération,47.3731602,8.2418506
406300032,Aargau Verkehr AG (AVA),AG,5620,Bremgarten AG,Depotstrasse 7,Remettantes,47.3512306,8.3465463
406200001,Printcolor Screen AG,AG,8965,Berikon,Welschloh 299,Remettantes,47.3536029,8.3847302
404800079,Kaiser Martin,AG,5436,Würenlos,Landstrasse 39,Remettantes,47.4456293,8.3609767
404800011,Huba Control AG,AG,5436,Würenlos,Industriestrasse 17,Remettantes,47.4478885,8.3509131
404700003,Paul Scherrer Institut,AG,5232,Villigen-PSI,Forschungsstrasse 111,Remettantes,47.538627,8.2299521
404500028,Gemeinde Wettingen,AG,5430,Wettingen,Wettingen,Remettantes,47.4659503,8.3265988
404500019,Meier Eduard AG,AG,5430,Wettingen,Otelfingerstrasse 5,Remettantes,47.4601058,8.3413448
404400034,Aargauisches Elektrizitätswerk,AG,5417,Untersiggenthal,Schöneggstr. 20,Remettantes,47.4927152,8.2586624
404100059,Exentis Group AG,AG,5608,Stetten,Im Stetterfeld 1,Remettantes,47.4063298,8.3121915
404000279,Hediger Textilpflege,AG,8957,Spreitenbach,"Hochhaus 9, Shoppi Tivoli",Remettantes,47.4213026,8.3693156
404000153,Josef Amstutz AG,AG,8957,Spreitenbach,Aspstrasse 5,Remettantes,47.4156008,8.3803878
403700001,Noser-Inox AG,AG,5452,Oberrohrdorf,Badenerstrasse 18,Remettantes,47.4210925,8.314976
403300008,Schurter Input Systems AG,AG,5507,Mellingen,Obere Bahnhofstrasse 13,Remettantes,47.4292431,8.2720513
403200006,Hürlimann Garage und Transport GmbH,AG,5506,Mägenwil,Hauptstrasse 36,Remettantes,47.4117968,8.2401334
403000001,Walter Mäder AG,AG,8956,Killwangen,Industriestrasse 1,Remettantes,47.4320624,8.3562267
402900018,Hans Küng Velos Motos Caputi,AG,5412,Gebenstorf,Landstrasse 35,Remettantes,47.4859751,8.2431275
402700038,Alterszentrum am Buechberg AG,AG,5442,Fislisbach,Bernardastrasse 3,Remettantes,47.4426957,8.2919017
402700001,Monopol AG,AG,5442,Fislisbach,Oberrohrdorferstrasse 51,Remettantes,47.4379413,8.2987716
402300014,Burgermeister Garten- und Forstgeräte,AG,8962,Bergdietikon,Bergstrasse 36,Remettantes,47.3910429,8.3892379
402100572,Dectris AG,AG,5405,Baden-Dättwil,Täffernweg 1,Remettantes,47.4502,8.2925853
402100398,Axon Lab AG,AG,5405,Dättwil,Täfernstrasse 15,Remettantes,47.4487338,8.2945498
402100011,Kantonsspital Baden AG,AG,5404,Baden,Baden,Remettantes,47.4544229,8.2786851
401300036,Amedis-UE AG,AG,5035,Unterentfelden,Mönchmattweg 5,Remettantes,47.3708431,8.042295
401300001,Stanzwerk AG,AG,5035,Unterentfelden,Quellmattstrasse 75,Remettantes,47.3635814,8.0455446
401200062,Vontobel R.,AG,5034,Suhr,Obere Dorfstrasse 39,Remettantes,47.3746714,8.0769492
401200013,Gemeindeverband für Kehrichtbeseitigung Region Aarau-Lenzburg (GEKAL),AG,5033,Buchs AG,Im Lostorf 11,Remettantes,47.3883466,8.1027297
401000005,Aarolac AG,AG,5036,Oberentfelden,Suhrenmattengässli 4,Remettantes,47.3605002,8.0539075
400600003,Zehnder Group Produktion Gränichen AG,AG,5722,Gränichen,Oberfeldstrasse 1,Remettantes,47.3532844,8.1075574
400300150,MBZR Apotheken AG,AG,5033,Buchs,Bresteneggstrasse 9b,Remettantes,47.3846372,8.0889759
400300013,Mibelle AG Cosmetics,AG,5033,Buchs AG,Bolimattstrasse 1,Remettantes,47.3859323,8.0843116
400300002,basler lacke ag,AG,5033,Buchs AG,Bresteneggstrasse 17,Remettantes,47.3855742,8.0898099
400100641,Smith & Nephew Manufacturing AG,AG,5000,Aarau,Dammweg 39,Remettantes,47.3861415,8.0370355
400100608,5 à sec Textilreinigung Railcity,AG,5000,Aarau,Bahnhofplatz 3a - d,Remettantes,47.3916721,8.0521391
400100515,Sanacare Gruppenpraxis,AG,5000,Aarau,Kasinostrasse 30,Remettantes,47.3919463,8.0467432
400100463,Kantonsspital Aarau,AG,5001,Aarau,Aarau,Remettantes,47.390434,8.0457015
400100245,Carbogen Laboratories AG,AG,5000,Aarau,Schachenallee 29,Remettantes,47.3892909,8.041069
394600010,GEVAG,GR,7203,Trimmis,Rheinstrasse 28,Incinération,46.9162591,9.5574535
394500089,Chiresa AG - Geschäftsbereich REMED,GR,7203,Trimmis,Rheinstrasse 34,Remettantes,46.917857,9.5571093
392100126,Pfosi-Arosa-Bus AG,GR,7050,Arosa,Haus Plessur,Remettantes,46.7822913,9.6843437
390100877,"Rogantini Recycling, Bau- und Schadstoffsanierung AG",GR,7000,Chur,Pulvermühlestrasse 82,Remettantes,46.8546456,9.5075378
390100331,"Stadt Chur, Grün und Werkbetrieb",GR,7000,Chur,Industriestrasse 14,Remettantes,46.8558676,9.5101473
390100268,Pietro Velo Shop,GR,7000,Chur,Rheinstr. 87,Remettantes,46.8563709,9.5199646
385100007,AG Davos-Parsenn-Klosters-Bahnen (DPB),GR,7260,Davos Dorf,Promenade 157,Remettantes,46.8083941,9.8386133
379100020,Sessel-und Skilifte Zuoz AG,GR,7524,Zuoz,Talstation Pizzet,Remettantes,46.6000562,9.9447654
378600047,Region Maloja,GR,7503,Sameden,Cho d'Punt 70,Regroupement,46.5212534,9.875891
378400037,Montebello Service AG,GR,7504,Pontresina,Berninastrasse,Remettantes,46.4929957,9.9024964
378400013,Costa AG,GR,7504,Pontresina,Berninastr.,Remettantes,46.4929957,9.9024964
378200023,Garage Cresta,GR,7505,Celerina,Hauptstrasse 96,Remettantes,47.669424,9.0817327
378200014,Alpine Bike GmbH,GR,7505,Celerina/Schlarigna,Via Maistra 48,Remettantes,46.5105346,9.855533
366100055,Forst und Werkbetrieb,GR,7408,Cazis,Hauptstrasse,Remettantes,46.7351361,9.4250576
366100008,Anstalt Realta,GR,7408,Realta,Realta,Remettantes,46.7344475,9.4286943
366100004,ARA Waldau,GR,7408,Cazis,Cazis,Remettantes,46.7402927,9.426735
357400152,Auto Friberg,GR,7156,Rueun,Rueun,Remettantes,46.7788792,9.1502667
350600023,Activ-Sport Baselgia,GR,7078,Lenzerheide/Lai,Voa Sporz 19A,Remettantes,46.7280398,9.5536016
350600001,Gemeinde Vaz/Obervaz,GR,7078,Lenzerheide/Lai,Plam Dil Roisch 2,Remettantes,46.7263447,9.5568712
344300242,Aepli Stahlbau AG,SG,9200,Gossau SG,Industriestrasse 15,Remettantes,47.4131469,9.2682259
344200025,Schnider AG Transporte und Recycling,SG,9032,Engelburg,Breitschachenstrasse 57,Regroupement,47.4491509,9.3467203
342700163,Genossenschaft Migros St. Gallen,SG,9500,Wil SG,Obere Bahnhofstrasse 5,Remettantes,47.4626588,9.0428218
342700064,"Stihl Kettenwerk GmbH & Co KG, Waiblingen (DE), Zweigniederlassung Wil",SG,9500,Wil SG,Hubstrasse 100,Remettantes,47.4602665,9.0293096
342700036,Swisstronics Contract Manufacturing AG,SG,9552,Bronschhofen,Gebenloostrasse 15,Remettantes,47.4836615,9.0307159
342700029,ZWICK Elektro AG,SG,9512,Rossrüti,Konstanzer Strasse 24,Remettantes,47.4741077,9.0619092
342300016,Rotach GmbH,SG,9526,Zuckenriet,Leo-Jung-Strasse 7,Remettantes,47.4835601,9.1625828
340800003,Harzenmoser Oberflächenbehandlung GmbH,SG,9240,Uzwil,Schützenwiesweg 4,Remettantes,47.4364531,9.1380545
340800001,Bühler AG,SG,9240,Uzwil,Gupfenstrasse 5,Remettantes,47.4396958,9.1404891
340700107,W.E. Schultz Elektromagnete und Feinmechanik,SG,9230,Flawil,Toggenburgerstrasse 28a,Remettantes,47.4145826,9.164962
340700064,W.E. Schultz GmbH,SG,9604,Oberrindal,Ramsau 1733,Remettantes,47.4034999,9.1344398
340500014,Schweizer AG Schwarzenbach,SG,9536,Schwarzenbach SG,Wiler Strasse 45,Remettantes,47.4432061,9.0750404
340200166,Galledia AG,SG,9230,Flawil,Burgauerstrasse 50,Remettantes,47.4097467,9.2015604
340200159,ECSA Maintenance SA,SG,9230,Flawil,Burgauerstrasse 17,Regroupement,47.4112037,9.1989554
340200010,Büchi Labortechnik AG,SG,9230,Flawil,Meierseggstrasse 40,Remettantes,47.4190656,9.1818601
340200002,SFS intec AG,SG,9230,Flawil,Mühlegasse 23,Remettantes,47.4134836,9.1894709
340100006,Rudolf Grauer AG,SG,9113,Degersheim,Taastrasse 11,Remettantes,47.3728685,9.1937843
339200010,ZAB Zweckverband Abfallverwertung Bazenheid,SG,9602,Bazenheid,Zwizachstrasse 26,Incinération,47.4234639,9.0686382
339200003,SWISS CAPS AG,SG,9533,Kirchberg SG,Husenstrasse 35,Remettantes,47.4118325,9.0441819
337800097,Schibano Pharma AG,SG,9105,Schönengrund,Tüfi 450,Remettantes,47.3337346,9.2344788
337500008,Mosmatic AG,SG,9126,Necker,Oberhelfenschwiler Strasse 6,Remettantes,47.3480738,9.129013
335200069,Innovative Sensor Technology IST AG,SG,9642,Ebnat-Kappel,Stegrütistrasse 14,Remettantes,47.2703952,9.1125559
334000448,OST Ostschweizer Fachhochschule,SG,8640,Rapperswil SG,Oberseestrasse 10,Remettantes,47.2236318,8.8180845
334000404,FUB - Forschungsstelle für Umweltbeobachtung AG,SG,8640,Rapperswil,Alte Jonastrasse 83,Remettantes,47.2294203,8.8290971
334000324,Blaukreuz BrockiShop Jona,SG,8645,Jona SG,Buechstrasse 2,Remettantes,47.224075,8.8639098
334000254,Weidmann Electrical Technology AG,SG,8640,Rapperswil,Neue Jonastrasse 60,Remettantes,47.2266629,8.8255935
334000210,Stadt Rapperswil,SG,8640,Rapperswil ,Bildaustrasse 20,Remettantes,47.2311612,8.8283667
334000156,Graf + Cie AG,SG,8640,Rapperswil SG,Bildaustrasse 6,Remettantes,47.2301003,8.8277924
333900077,Stocker H.,SG,8730,Uznach,Zürcherstrasse 25,Remettantes,47.2262927,8.9807301
333900014,Severin Wagner AG,SG,8730,Uznach,Burgerrietstrasse 17,Remettantes,47.2201929,8.9839375
333800059,Landolt Transport AG,SG,8716,Schmerikon,Allmeindstrasse 11,Regroupement,47.2233502,8.9523245
331500004,Garage Ziegler AG,SG,8723,Rufi,Staatsstrasse,Remettantes,47.1811841,9.0508609
331100001,Autobetrieb Weesen-Amden,SG,8873,Amden,Dorfstrasse 25,Remettantes,47.149138,9.1429039
329300136,Bauhaus Fachcentren AG,SG,8887,Mels,Pizolstrasse 6,Remettantes,47.0395274,9.4403934
329300128,Thales Simulation & Training AG,SG,8887,Mels,Pöltisstrasse 4,Remettantes,47.0596438,9.4038449
329100150,Rotpunkt Pharma AG,SG,7310,Bad Ragaz,Kronenplatz 3,Remettantes,47.0016461,9.5009208
329100149,Chemjus GmbH,SG,7310,Bad Ragaz,Elestastrasse 8,Remettantes,47.0113039,9.5061247
329100035,Golf-Club Bad Ragaz,SG,7310,Bad Ragaz,Hans-Albrecht-Strasse 4.1,Remettantes,46.9992734,9.5048545
327500068,Rhein Technik AG,SG,9475,Sevelen,Schildstrasse 5,Remettantes,47.1305376,9.4872149
327500066,Beat Sport AG,SG,9470,Buchs,Churerstrasse 175,Remettantes,47.1424214,9.486204
327400080,BRUSA Elektronik AG,SG,9466,Sennwald,Neudorf 14,Remettantes,47.257539,9.4974102
327400053,Kantonale Strafanstalt Saxerriet,SG,9465,Salez,Saxerrietstrasse 1,Remettantes,47.2257669,9.484008
327400001,VAT Vakuumventile AG,SG,9469,Haag (Rheintal),Seelistrasse 1,Remettantes,47.2074171,9.4930488
327300095,OEG AG,SG,9472,Grabs,Staudnerbachstrasse 1,Remettantes,47.1775934,9.4485896
327300046,Pago AG,SG,9472,Grabs,Werdenstrasse 85,Remettantes,47.1833585,9.4609974
327300004,Politische Gemeinde Grabs,SG,9472,Grabs,Sporgasse 7,Remettantes,47.1811558,9.4446079
327200026,econorm gams AG,SG,9473,Gams,Industriestrasse 6,Remettantes,47.1981813,9.440807
327100249,Düsel Bodenbeläge AG,SG,9470,Buchs SG,Churerstrasse 59,Remettantes,47.1572684,9.4796401
327100206,Dr. Risch Ostschweiz AG,SG,9470,Buchs ,Lagerstrasse 30,Remettantes,47.1616533,9.482586
327100189,ELPRO BUCHS AG,SG,9470,Buchs,Langäulistrasse 45,Remettantes,47.1739261,9.4677568
327100183,Feuerschutzkommando Buchs,SG,9470,Buchs,Volksgartenstrasse 38,Remettantes,47.1606163,9.4770007
327100179,Sigma-Aldrich Chemie GmbH,SG,9470,Buchs ,Industriestrasse 25,Remettantes,47.1744898,9.4788097
327100095,VfA Verein für Abfallentsorgung,SG,9470,Buchs SG,Langäulistrasse 22,Remettantes,47.1748095,9.4839288
327100023,Stadt Buchs,SG,9470,Buchs SG,St. Gallerstrasse 2,Remettantes,47.1657619,9.4707407
327100003,Strassenkreisinspektorat Buchs Werkhof Buchs,SG,9470,Buchs SG,Ulmenstrasse 1b,Remettantes,47.1677462,9.4839777
327100002,Sigma-Aldrich Production GmbH,SG,9470,Buchs SG,Industriestrasse 25,Remettantes,47.1744898,9.4788097
325600041,säntis packaging ag,SG,9464,Rüthi SG,Kanalstrasse 41,Remettantes,47.300682,9.550589
325500065,Drogovita MED GmbH,SG,9445,Rebstein,Alte Landstrasse 80,Remettantes,47.3983157,9.581774
325400028,Ibatec AG,SG,9463,Oberriet SG,Im Lehen 7,Remettantes,47.3232181,9.5719635
325100251,VISCOTEX Schmiertechnik AG,SG,9450,Altstätten,Industriestrasse 19,Remettantes,47.3807855,9.5574369
325100140,Moser Recyclingcenter AG,SG,9450,Altstätten SG,Alte Landstrasse 69,Regroupement,47.3672715,9.5595707
325100005,Coltène/Whaledent AG,SG,9450,Altstätten SG,Feldwiesenstrasse 20,Remettantes,47.3788018,9.5556515
325100003,Wagner International AG,SG,9450,Altstätten SG,Industriestrasse 22,Remettantes,47.3808191,9.5594513
323800184,Dropa Drogerie Widnau AG,SG,9443,Widnau,Bahnhofstrasse 4,Remettantes,47.4074131,9.6297981
323800182,Amavita Apotheke,SG,9443,Widnau,Bahnhofstrasse 7,Remettantes,47.4077784,9.630533
323800169,Ball Beverage Packaging Widnau GmbH,SG,9443,Widnau,Espenstrasse 125,Remettantes,47.4152985,9.6457468
323700295,Universbau AG,SG,9423,Altenrhein,Dorfstrasse 3,Remettantes,47.488579,9.5508857
323700200,Helialpin AG,SG,9423,Altenrhein,Rütiweg 1340,Remettantes,47.4873796,9.562232
323700197,Eugster AG,SG,9425,Thal,Thal,Remettantes,47.4800263,9.5704141
323700192,Ärztezentren Ostschweiz AG,SG,9425,Thal,Feldstrasse 11,Remettantes,47.4645744,9.5615136
323700131,Siemens Schweiz AG,SG,9423,Altenrhein,Dornierstrasse 560,Remettantes,47.4884312,9.5570509
323700118,AAL AG  ,SG,9423,Altenrhein,Flughafenstrasse 11,Remettantes,47.4884847,9.5538799
323700032,Abwasserverband Altenrhein,SG,9423,Altenrhein,Wiesenstrasse 1,Regroupement,47.4894918,9.5652055
323700011,Rudolf Schär AG,SG,9425,Thal,Aegetli 1,Remettantes,47.4783758,9.5788984
323700001,Biosynth AG,SG,9422,Staad SG,Rietlistrasse 4,Remettantes,47.4830105,9.5574092
323600127,Genossenschaft Migros Ostschweiz Rheinpark,SG,9430,St. Margrethen SG,Rheinpark,Remettantes,47.449931,9.6513729
323600004,Bauwerk Group Schweiz AG,SG,9430,St. Margrethen SG,Neudorfstrasse 49,Remettantes,47.453354,9.6478939
323500017,Lantech AG,SG,9424,Rheineck,Thaler Strasse 35,Remettantes,47.4666843,9.5844127
323500001,Loacker Ostschweiz Recycling AG ,SG,9424,Rheineck,Langenhagstrasse 35,Remettantes,47.4739975,9.5837004
323300095,Cosmofame GmbH,SG,9442,Berneck,Gemperenstrasse 26,Remettantes,47.4261307,9.6234887
323300054,Optiprint AG,SG,9442,Berneck,Auer Strasse 37,Remettantes,47.4288261,9.62572
323200062,APM Technica AG,SG,9435,Heerbrugg,Max Schmidheiny Strasse 201,Remettantes,47.4089689,9.6218895
323200032,Emil Nüesch AG,SG,9436,Balgach,Balgach,Remettantes,47.4054637,9.6042275
323200030,wzw-optic AG,SG,9436,Balgach,Wegenstrasse 18,Remettantes,47.3995586,9.6082393
323100142,Faigle Igoplast AG,SG,9434,Au SG,Werkstrasse 11,Remettantes,47.426746,9.6379523
323100113,Verwert AG,SG,9434,Au,Rosenbergsaustrasse 9,Regroupement,47.4226977,9.6394327
323100041,Winiger Velo Moto,SG,9434,Au SG,Hauptstrasse 75b,Remettantes,47.4312955,9.6348615
323100001,SFS Group Schweiz AG,SG,9435,Heerbrugg,Rosenbergsaustrasse 10,Remettantes,47.4187588,9.6388685
321700077,Triopan AG,SG,9323,Steinach,Morgental 653,Remettantes,47.5009369,9.4265073
321700038,Variosystems AG,SG,9323,Steinach,Ampèrestrasse 5,Remettantes,47.5004236,9.4451077
321500180,Pollux Reinigungsservice AG,SG,9400,Rorschach,Thurgauer Strasse 4,Remettantes,47.479317,9.4886188
321500019,Permapack AG,SG,9400,Rorschach,Reitbahnstrasse 51,Remettantes,47.4743127,9.4870377
321300027,Geisser Innoflex AG,SG,9403,Goldach,Goldach,Remettantes,47.4788311,9.4700004
320301723,Peterer Natursteine AG,SG,9015,St. Gallen,Ikarusstrasse 9,Remettantes,47.4052314,9.3048252
320301705,Labordiagnostic St. Gallen West AG,SG,9015,St. Gallen,Zürcher Strasse 505,Remettantes,47.4065283,9.2957297
320301559,Zentrumpraxis - Dr. med. Katrin-E. Schimke,SG,9000,St. Gallen,St. Leonhard-Strasse 35,Remettantes,47.4218209,9.3707622
